equipment_type,hours_used,kilometers_covered,fuel_consumed,operating_temperature_avg,load_factor,terrain_type,idle_time_hours,error_count,cumulative_hours,cumulative_km,days_since_last_maintenance,maintenance_needed
harvester,19.588884892405886,99.70187163898537,82.46631840828303,75.11950576868165,30.879169462910887,hilly,4.120778592739317,2,780.587665044473,3473.5055437246237,61.86448887043275,0
harvester,21.971295402352276,382.9916496578873,33.25158211104336,84.80918260935798,80.00086815148481,rough,0.8944615264006672,1,408.33094352270365,1888.5960586708077,100.17151421522588,0
planter,37.825936800621584,342.6518391262676,145.93264548987767,98.9782410764809,49.665239203785276,hilly,3.6411113346715522,1,945.2702554014679,2517.828600876535,123.15279209953806,1
planter,18.219861109655255,44.945916269527096,65.17804937616779,68.18278926008075,62.95738069276461,mixed,1.767890803713617,1,537.2854134188663,3586.0334534076924,122.36678337536435,1
tractor,12.152558497630508,257.25067799345834,131.0380685482318,83.37291088886987,30.658449279360617,hilly,3.808939083077864,0,1003.578901629324,2348.602547071032,92.0795802410827,0
harvester,37.40427673380215,240.87178721056338,22.12170855938999,94.72954179636815,37.701712146316844,mixed,2.0557024006237645,2,736.4111363077361,2652.242839178763,168.81527851687767,0
planter,20.234506384674667,92.34590564641663,103.01315796585955,96.22280140233386,74.78907334638046,rough,1.5902407869138857,1,440.6026292309273,734.6293003294558,48.01835495678716,1
planter,44.508449467584015,92.99945395361365,48.43217430045802,86.6415097687936,80.47893620922022,rough,3.1907427281960836,2,928.0231077501996,3213.9129440877805,156.74282404066096,1
planter,31.942608443707467,261.88723345076403,141.3271503089028,94.66765605477832,34.559724060425076,rough,3.600834521172383,2,1092.3916033798776,3088.330870585089,163.03531825355466,0
other,43.81464961302268,319.4078615281564,92.55210555236626,66.03396155253026,73.56744046866643,flat,2.6034411051326742,0,797.1280672870927,3400.584854002385,36.590369042479736,0
tractor,47.04594997914416,371.72947272483543,18.719121491563882,99.96788860029342,77.20139916258886,mixed,1.593900909397099,2,1563.7452543380348,5147.495572859261,158.58119232628383,1
harvester,28.967991935325877,167.51177548373997,81.98067044118395,77.22586307308256,41.79860399975553,mixed,4.476133846345743,2,1068.595839670666,4479.208282686664,30.922903931272767,1
other,26.4412111884549,329.58994412474465,115.98255912565652,65.30047545034978,87.66456264465138,mixed,0.9925445804629696,1,193.88853889583618,1159.2156373435366,20.246684862733257,0
planter,29.36197490731077,340.2079416977265,39.90290170635508,66.056493455406,81.29388611072278,mixed,3.5282769345433667,0,905.7487440442235,3102.6430880106996,134.99600800251253,0
other,40.12628484103601,30.093709176557866,92.9175447126882,85.32661492110577,68.19248024990185,flat,0.4018902786704942,0,1054.310924143595,4499.667477025836,113.39063529831151,0
planter,18.177067814109392,313.3719523895345,132.7905196191632,71.93890369579879,52.59895693404923,hilly,4.880023142661885,1,639.250288164181,1312.8068736767639,66.0478657621573,1
harvester,11.970194190212293,239.501403546442,50.47365724757532,64.20985021263088,66.19054784637603,flat,4.318257128473771,2,1661.2002101539927,6569.487831503204,29.257058255882317,1
harvester,37.809928933206486,313.06392987308845,73.29906968207958,74.23261983681074,60.46584751894558,hilly,3.5679223575570496,1,1970.7551845454561,6451.907253063968,39.2741081728588,0
harvester,46.94643595664634,122.75802524302136,44.04420144383028,61.012925758361504,60.15409105260895,flat,3.395312993135555,2,2064.917280078619,6742.373176006387,34.89747387082308,0
tractor,11.237258235431835,326.6981318697506,29.765237029120552,83.39527484600744,46.2530747643318,flat,4.917985927266638,1,1760.2286642623822,12569.569700166334,103.24318426247625,1
tractor,16.529602409693833,222.3130156360252,44.10866695914178,74.70288169963437,81.56973282833751,rough,4.0060668805971495,0,959.1042112640546,5003.476096018228,165.39856854414631,0
planter,32.94066514950625,39.56550104243561,93.86001341125343,72.63798974707039,89.77723652963138,hilly,0.4837641894658584,0,557.881287294973,1361.5008752461015,19.244284645540404,0
tractor,29.951256420081794,127.54277570756079,131.3813837989108,61.31010437376614,51.056515084903126,hilly,3.72799751293524,0,652.9865060623315,2042.8600946886752,98.21624991795773,1
tractor,6.481608164274705,78.91262714550263,61.509506835896396,76.79093009609699,33.788756381880624,flat,4.73602660977064,0,1373.5139000019626,4034.3468402429103,19.87534738719423,0
other,8.571109388479092,90.84687521184617,129.81209039683216,95.07031389848979,77.72720878001012,mixed,0.5702983751576696,0,911.6463401136111,4306.74441975386,22.521922396619033,0
planter,22.56952377000484,356.2591404711436,65.64277889836276,61.538183061913635,74.27724549279446,mixed,3.6853369420304944,1,1140.735976658855,4029.8075515784863,54.115643542860965,0
harvester,26.88599191307308,331.72866694439824,31.40864319060665,63.40645637698369,40.11370807545674,rough,4.687117120073908,2,1416.562637078871,7265.192064198382,74.91626858036418,0
harvester,48.246150551302556,352.3701840016308,70.46046325141408,83.71765678704001,79.44910161267381,rough,3.330336022940749,0,2266.829108705304,8379.053999765281,139.6285005155391,1
harvester,29.54821622285069,320.1491442888525,32.36179121840847,96.79710043632635,64.29517448457662,mixed,0.15558834509837804,4,1084.605522054131,6635.445357752923,34.06294533601347,1
other,30.074123971729676,262.360740036716,25.510105754078403,86.79698157372681,84.15473434493799,rough,3.6306062564175074,1,489.55597799811943,2227.4623258996135,34.67261551656111,1
other,5.927051592876584,102.09588627858588,33.80168409457526,66.2459955029563,63.12609493715415,rough,0.7359881747639591,0,1068.969217169698,2340.7141502186214,85.0455069797178,1
other,29.00248198659557,306.8681628132711,118.26125970085661,60.47939559804336,34.684993669192494,mixed,1.4949932327733029,1,784.2327950403721,2546.2007290924976,98.54930271165668,0
planter,48.11756311219935,288.4217247854864,96.28350815849569,84.07182786673684,79.21513890366252,mixed,4.690525097168184,0,1230.9266055149178,2861.3599340504547,100.61384668817507,0
harvester,10.558810058455315,70.73433467582349,19.432112586246113,97.53531017449772,66.59421862406788,rough,3.4542511192581586,3,1591.1153182513506,4384.691570173109,77.46222113163107,1
planter,10.66087559628695,313.38105772725197,62.11904337376037,85.19511448718605,41.91534274713082,flat,1.8376874943328692,2,817.248215125175,2336.6307906578736,121.05687615120907,0
planter,38.155551592501475,254.0565448566093,137.1556167398909,77.81249497192422,45.3273789628577,mixed,1.4934248052628474,3,1322.564871749431,2858.8715880099044,68.09585649461397,1
planter,6.702652920360087,191.4080534237819,16.396050001862932,78.21430337636602,48.28493672703168,flat,3.9251947953962194,1,739.1314250656951,3087.9034534501116,99.67067533099174,0
planter,41.832287556070156,308.3758448657321,18.20733141052881,68.03997751117453,56.9295289624278,mixed,2.6042212980321704,1,690.5840123223404,2320.4260410435486,54.03053370183228,0
harvester,35.52716210622391,262.7974733411418,85.75877577080561,99.64517140670264,83.65253862258925,rough,3.4239610164671186,2,1719.568931170054,9408.473405190176,85.99203234428153,1
other,31.219114709182403,137.0227683464476,35.05741736909516,89.20075584356132,42.27421210082925,rough,4.981137716588754,1,415.5848144703897,1303.8042297720713,92.6120318351649,0
harvester,45.45149183134573,220.2321256965784,124.6577871634194,68.61182238833578,62.71891659412402,mixed,1.1184855288018258,0,1323.0993457542468,8749.608116543706,69.81043088970104,0
harvester,20.024413284448592,97.50176643364587,83.28386588114759,91.27399379354654,66.14784346298958,flat,0.7013827918756399,1,2040.0590474456944,9988.916504437135,117.72004945568449,0
other,21.25587415081922,81.18622524685,21.656967477161736,83.1348287685216,59.47936318476009,rough,0.5455164659509543,3,798.9956680886008,1206.2839732005064,62.213965919791654,1
tractor,33.45479435956639,386.83916327530386,14.701900002780505,80.75471752589489,86.1674489088209,hilly,2.664343271862684,0,1102.7790549317315,5310.264836201732,126.71382897680843,0
planter,43.03264617503133,98.06634536782224,112.45430747626887,64.25288969207864,58.345463895719504,rough,0.13150126019410457,2,90.57999768954794,533.7396904754261,48.81673158217268,0
other,30.700372775304697,66.64861105268645,131.73321560722775,63.73939795873688,41.08887630173463,flat,3.475264582106427,2,508.8690223164814,2362.8947251750737,153.47199520271704,0
planter,13.980057881056414,195.30548409783265,149.3980101118131,94.7416446584335,83.6978616480394,flat,3.1605550748001825,2,689.3390392663964,1239.1454109534054,104.82291961412045,0
tractor,6.582482571392664,193.20609541580362,26.714785990235384,99.17055732062761,78.72125130796786,hilly,3.3033589638589076,1,420.1812551464332,1609.450958720683,52.07293605952896,0
harvester,21.882684424448566,177.48403262170947,96.35946782449803,67.5770531315745,44.06379205957142,hilly,0.5064109141467971,0,845.8945317202197,6376.214036634394,135.21763817440728,1
tractor,48.611690634535904,370.67825821926317,124.24156628912759,77.0311331938393,70.17855064499068,rough,0.4508350078725054,0,2167.026752315074,9052.46977913078,104.14857534982657,1
tractor,11.079484685543168,143.24739895050308,123.19896116549262,61.12955655367238,43.60985323693649,hilly,3.619804271199172,2,681.177889284707,3333.1818849886904,33.929378895779536,1
tractor,26.456938009683697,179.00656142698787,140.92867996082998,90.23241987456251,57.802594223695394,mixed,2.5461915100932755,2,635.3242479403351,2395.139436110981,63.78669714841698,0
other,28.59353492933848,113.67429921901,63.29562589243751,91.68658381316024,33.51628869323321,mixed,4.973843214842438,1,437.7561122028695,1301.899330212739,169.10077874583112,0
tractor,36.135070005001324,208.91031129850947,99.19192932163922,96.77315462222336,60.41184767649988,flat,0.7707421347392113,1,1058.662201115502,5024.193757533276,74.47676029243507,0
planter,48.677110519527176,93.75016630586124,85.09716360467694,77.5957427655778,52.61744771128178,hilly,3.950118754193957,0,1154.5138377086864,5567.850244941704,35.226662947724044,0
planter,24.590615846059524,50.220008185729206,129.6188512964403,92.99479652900241,83.51525207951902,mixed,1.3567007203113008,0,641.4963722310365,1857.0792959386406,37.86671220841683,0
other,33.08351169132196,256.8902968459872,31.960929510605503,73.87672817823854,80.47549548757758,hilly,3.289640693756328,2,934.411163466604,4159.895629531586,140.38856222895353,1
tractor,17.889540482528076,26.18594147309519,138.56341503616073,68.24799322085272,30.42924713370208,flat,3.747830692828294,1,2413.276206665136,14659.098649511314,98.93635970631455,1
planter,47.05659120922457,109.98563738672921,51.92556598211265,94.93035255570055,77.15788641641211,rough,1.9626832644780334,1,952.2395927980431,2908.7634693784507,164.0332834073105,0
tractor,8.378278196482412,392.9151446454723,88.89202144175825,64.77158609243432,68.53610531669754,hilly,0.34654084617149306,1,1282.8112893098803,6514.0441132490405,8.52595382825917,0
tractor,35.156294345630954,114.36807037964256,97.89291359791063,98.26670159673836,58.30639166196407,flat,0.6038978967174408,0,907.0870275808624,4387.563332030758,43.24890211277045,0
other,29.141075346747574,254.43375422123202,96.78519435618496,62.38802889519048,49.6698431464615,rough,0.20192577242802656,0,594.5841640294211,907.1559640177887,172.560414931335,0
harvester,32.19988064290536,220.28502231803498,141.4221945354942,70.94756053245537,49.15064089196204,mixed,3.9798827207959695,3,946.025437551232,3050.353103847316,65.49121984412574,0
other,9.996442878368255,307.35754448793114,43.60890384720474,74.70274758280821,44.861210900530644,mixed,1.766491745747265,1,416.9248292827459,1878.6134864859584,154.6774255983888,0
tractor,29.369067001419623,339.81778140795166,114.13333572568935,62.305594454039515,80.26774577857176,flat,2.8608831175839615,1,2086.0546474406515,7930.541184393461,155.10027079506688,0
harvester,25.69450691792067,379.7915064849154,62.912064308127924,79.60076025957844,63.248450290799646,rough,2.9804242970985233,1,1387.4675069084492,4013.696554302033,157.83519105946942,0
planter,6.118261304336533,227.9979399180799,65.89868581815372,79.13829632620794,48.200174610229894,hilly,2.2010997266263015,0,720.4421821330577,4518.789347842018,106.15448966827151,0
other,43.70803537487691,306.7925585373194,70.62856201476333,72.21049267614772,61.06912142307688,rough,4.892837393300169,1,769.4779934356196,1889.5135658813867,75.84710762644606,0
harvester,17.367607602069267,219.96454469430935,46.00284073799829,94.44809332991967,89.69250979183278,hilly,2.371333598168879,2,971.189199348795,2940.0367531916627,35.2810279303874,1
harvester,29.704157688606028,145.9908687144555,34.43926018732422,65.5629222550199,89.97941771709849,flat,0.10917238164412701,3,973.3431388879376,4256.510236855679,56.79396532752699,1
planter,26.92924919578503,183.72545521630528,106.0674431789938,70.97789635504463,74.63345427105006,hilly,0.3059112843018652,2,551.8225050924788,508.14938331797555,123.87061963515602,1
other,45.71714621889483,265.80289084404734,61.229235400703516,71.88831551789298,81.20410471813364,flat,3.0353601870450357,1,971.4160430607742,3666.265806043484,140.9616517293114,1
planter,8.134594724200689,319.8483176418941,99.93861664257088,89.29996867835425,47.50232201986452,hilly,4.549846547941576,0,1190.6033535268184,3488.3846454853765,82.57190557899123,0
tractor,6.507287656018265,38.580124980992395,68.5921898277032,63.79746394194238,36.71780655614326,hilly,1.046364474345276,1,945.4287352222552,3832.0353291788997,21.987455601374528,0
tractor,34.63276121856323,261.86835032644035,91.68943431777724,89.04631266288416,79.11259827630872,flat,3.6332495009438395,1,1622.861536737407,10120.928735903188,119.63853852380247,1
other,36.41017147123976,343.5642525499614,84.62375175581624,99.63129474933015,80.22436358132009,hilly,2.1369459257332157,0,1186.2906009654903,3417.3454912830434,124.41867676891741,1
tractor,46.416507991000564,110.82693193962477,10.346030538400344,77.5046496098953,41.73891262683867,flat,4.230491874011974,1,223.85047952103673,787.1949354762454,179.49442211848856,1
planter,26.354755635466006,244.28390619056597,21.65697187862206,75.00045468464677,83.8561117925277,hilly,2.878831003279416,1,466.3553117216054,706.3785387515247,14.016162476312196,0
planter,33.23678673629274,205.4827885679426,130.72100025387465,89.42466509751883,59.931229709960405,mixed,2.5642149460301678,1,471.11567946584694,1403.9176700500866,31.27206355623137,0
other,20.277452909174535,201.73779609216703,111.47322151219865,61.18932677183767,37.852972366199424,flat,2.039228271507518,2,202.46234347284235,525.7291376727628,65.38305889317614,0
harvester,21.30203005771931,305.2758335406951,124.24069000045125,67.68298352514853,79.0446954853492,mixed,4.62275774032978,1,685.6916978541292,1773.1029614044269,17.18210792669512,0
tractor,35.361769999358884,57.2670720765367,143.86479517319395,63.66165713627951,71.44059759955505,mixed,4.389287080026758,1,1203.4058696504353,5098.719320851448,25.914219462401274,1
